GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,300,"22","   Utilities","Number of jobs",(D),(D),(D),(D),(D),(D),(D),(D),1326 E,(D),1173 E,1157 E,1371,1369,1426,1577,1539 E,(D)
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,400,"23","   Construction","Number of jobs",39666,37608,38519 E,40967 E,44990 E,48922 E,48368,45068,38298,34734,32874 E,32014 E,32764 E,32829 E,33112 E,34543 E,36229 E,(D)
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",31434 E,28870 E,27480 E,26723 E,26986 E,28248 E,28038 E,26148 E,22444 E,21230 E,21748 E,21916 E,21950 E,21024 E,21253 E,20945,20427,19095 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",16613 E,16595 E,15818 E,16657 E,17001 E,17412 E,17119 E,(D),16292 E,16635 E,15864 E,15822 E,15722 E,16920,16942,15889,15686,15390 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",64556,65220,65926,67121,68151,68174,69547,69056,65809,63721,63762,63883,64489,65139,65459,64977,63918,64201
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",12932 E,12934 E,12953 E,(D),12988 E,13257 E,14083 E,13488 E,12168 E,11674 E,11931 E,12115 E,12357 E,12590,13396,13794,15866 E,15734 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,900,"51","   Information","Number of jobs",(D),(D),12140 E,12826 E,12698 E,13814 E,14152 E,(D),(D),12844 E,12197 E,12281 E,11950 E,11728 E,11817 E,12306 E,11935 E,11666 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",22258 E,21516 E,21595 E,21668 E,21599 E,22042 E,22959 E,23536 E,24450 E,23450 E,24025,23752,23451,23367,23293 E,24173,24408 E,24874 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",19338,19766 E,20962 E,22643 E,24713 E,26480 E,28077 E,27313 E,26017 E,25794 E,25771,24968,24963,25307,25490 E,26034,26407 E,27452 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",46181 E,46504 E,48450 E,50930 E,51289 E,58088 E,64727 E,63721 E,62856 E,61195 E,60990 E,59792 E,59464,59942,61055,61865,64084,64808 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",4974 E,4605 E,4215 E,3870 E,4786 E,4667 E,4330 E,4019 E,3846 E,3804 E,3896 E,3835 E,3943,4014,4241,4561,4528,4796
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",37320 E,38506 E,37699 E,38618 E,39073 E,42363 E,40993 E,41079 E,37108 E,35234 E,35533 E,34543 E,37322,36794,36132,36559 E,39061,37237 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1500,"61","   Educational services","Number of jobs",8690 E,9389 E,10304 E,11012 E,11407 E,11755 E,11478 E,11906 E,11829 E,12147 E,11818 E,11476 E,12365,12605,12606,12236 E,12057,11592 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",50105 E,53134 E,55678 E,59164 E,59687 E,61562 E,60732 E,65464 E,65924 E,66705 E,67880 E,66884 E,72231,73230,76375,79151,79348,77154 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",12224 E,12656 E,13176 E,13548 E,13807 E,14079 E,14836 E,15073 E,15084 E,14947 E,14845 E,15521 E,15628 E,16075 E,16386,16585,17211,17693 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",43479 E,44573 E,45603 E,45992 E,46137 E,48474 E,49013 E,48148 E,46326 E,46302 E,45839 E,46585 E,48984,50543,51667,52906,53749,54866
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",26725 E,29368 E,30039 E,30663 E,31157,31952,32615 E,31450 E,32007,31218,32036 E,31872,31586 E,32368,32702,32772,32618 E,33465
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",114390,117239,119558,121611,123196,118752,114924,118538,119424,119654,117896,116306,115549,115068,115116,115114,114000,113884
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",15573,16208,16112,16101,16200,16537,16402,16552,17156,18007,17613,17063,16404,16013,15984,16158,16190,15974
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2002,"...","   Military","Number of jobs",7060,7124,7151,7090,6858,6774,6565,6444,6474,6606,6785,6840,6728,6523,6206,6281,6323,6366
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2010,"...","   State and local","Number of jobs",91757,93907,96295,98420,100138,95441,91957,95542,95794,95041,93498,92403,92417,92532,92926,92675,91487,91544
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2011,"...","    State government","Number of jobs",(D),(D),(D),(D),(D),(D),37367 E,38509 E,38835 E,38524 E,37307 E,36861 E,37383 E,38182 E,38713 E,38689 E,38032 E,37782 E
 "89106","Albuquerque-Santa Fe-Las Vegas, NM (Combined Statistical Area)", ,CAEMP25N,2012,"...","    Local government","Number of jobs",46102 E,47734 E,48769 E,50482 E,51744 E,52501 E,53020 E,55382 E,55299 E,54888 E,54571 E,53904 E,53399 E,52703 E,52571 E,52360 E,51813 E,52133 E
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",91362,91789,91963,92887,93704,94266,95265,94423,92816,92373,93248,93256,93802,93706,93915,93694,94170,94576
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",77430,77729,77795,78553,78911,79327,79619,78897,77315,76738,77131,77040,77010,76805,77070,77128,77328,77267
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",13932,14060,14168,14334,14793,14939,15646,15526,15501,15635,16117,16216,16792,16901,16845,16566,16842,17309
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",1422,1363,1309,1269,1257,1223,1310,1295,1280,1277,1269,1247,1262,1209,1177,1162,1136,1132
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",12510,12697,12859,13065,13536,13716,14336,14231,14221,14358,14848,14969,15530,15692,15668,15404,15706,16177
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2049,2000,1836,1762,1716,1680,1723,1676,1662,1713,1717,1847,1817,1732,1753,1857,1789,1684
 "89107","Altoona-Huntingdon, PA (Combined Statistical Area)", ,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",89313,89789,90127,91125,91988,92586,93542,92747,91154,90660,91531,91409,91985,91974,92162,91837,92381,92892
