GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "09001","Fairfield, CT",1,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",25259,26211,27073,27597,28080,28786,29319,29794,28649,29375,30933,32503,34168,35739,36487,37197,37949,39037
 "09001","Fairfield, CT",1,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",33458,34806,34975,35707,36036,36930,37866,37314,36398,35304,37024,37947,38205,39722,40554,40180,39447,40304
 "09001","Fairfield, CT",1,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",47513,48477,47966,48360,48616,48505,49017,50097,49974,49377,48447,49086,49342,49989,50302,49535,48929,48627
 "09001","Fairfield, CT",1,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",4123,4074,3937,3824,3721,3624,3408,3359,3329,3469,2981,2898,2820,2807,2763,2793,2861,2848
 "09001","Fairfield, CT",1,CAEMP25N,2002,"...","   Military","Number of jobs",2102,2104,2050,1880,1643,1704,1658,1660,1735,1799,1841,1847,1901,1879,1875,1885,1908,1874
 "09001","Fairfield, CT",1,CAEMP25N,2010,"...","   State and local","Number of jobs",41288,42299,41979,42656,43252,43177,43951,45078,44910,44109,43625,44341,44621,45303,45664,44857,44160,43905
 "09001","Fairfield, CT",1,CAEMP25N,2011,"...","    State government","Number of jobs",7034,6876,6547,7207,7600,7188,7310,7658,7770,7735,7640,8357,8435,8626,8935,8248,8007,8017
 "09001","Fairfield, CT",1,CAEMP25N,2012,"...","    Local government","Number of jobs",34254,35423,35432,35449,35652,35989,36641,37420,37140,36374,35985,35984,36186,36677,36729,36609,36153,35888
 "09003","Hartford, CT",1,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",617652,609357,601549,608378,617361,627531,638812,643864,626034,620135,629927,633083,638826,646400,652445,653719,657862,663967
 "09003","Hartford, CT",1,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",534113,524235,513662,515392,521014,529035,534525,538363,518489,514030,519588,523732,527724,533834,538327,539079,541394,543682
 "09003","Hartford, CT",1,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",83539,85122,87887,92986,96347,98496,104287,105501,107545,106105,110339,109351,111102,112566,114118,114640,116468,120285
 "09003","Hartford, CT",1,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",682,677,635,610,592,570,645,669,685,708,743,757,776,750,756,741,733,734
 "09003","Hartford, CT",1,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",82857,84445,87252,92376,95755,97926,103642,104832,106860,105397,109596,108594,110326,111816,113362,113899,115735,119551
 "09003","Hartford, CT",1,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",2756,2564,2675,2249,2087,1976,2059,2129,1963,1973,2088,2139,2416,2305,2084,1784,1640,1600
 "09003","Hartford, CT",1,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",614896,606793,598874,606129,615274,625555,636753,641735,624071,618162,627839,630944,636410,644095,650361,651935,656222,662367
 "09003","Hartford, CT",1,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",540254,531812,526249,533252,540989,550277,561282,565606,549065,543842,554131,557374,562221,568946,575176,577636,583547,590210
 "09003","Hartford, CT",1,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",449,502,460,488,504,525,540,521,485,427,398,370,357,374,368,371,361,368
 "09003","Hartford, CT",1,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",297,222,299,265,283,319,428,429,423,430,359,449,474,391,474,456,309,269
 "09003","Hartford, CT",1,CAEMP25N,300,"22","   Utilities","Number of jobs",3408,(D),(D),(D),(D),(D),(D),1349,1341,1299,1206,1181,1229,1157,902,999,788,675
 "09003","Hartford, CT",1,CAEMP25N,400,"23","   Construction","Number of jobs",28289,(D),(D),(D),(D),(D),(D),29357,26514,24484,24672,24673,25606,26575,26722,27456,26669,26743
 "09003","Hartford, CT",1,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",69210,65200,61683,61775,61552,61924,62142,61253,56878,54703,55636,55940,55208,53309,53532,53634,54998,56147
 "09003","Hartford, CT",1,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",25590,24351,24140,24077,24870,25513,25402,25180,23451,22812,23275,22823,22714,23494,23036,22052,22093,21886
 "09003","Hartford, CT",1,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",61652,61867,60182,61248,62134,61522,61457,60738,57867,56974,57830,58164,58712,58887,58518,57664,57692,57303
 "09003","Hartford, CT",1,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",18754,18051,17348,17645,17947,18378,18074,18042,17140,16886,17751,18142,18713,19554,21532,22809,25998,29548
 "09003","Hartford, CT",1,CAEMP25N,900,"51","   Information","Number of jobs",12942,11729,11786,11966,12245,12673,12886,13355,12536,12072,12326,12123,12393,12525,12737,12617,11786,11321
 "09003","Hartford, CT",1,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",71276,71143,70035,68368,68422,69391,71405,74083,75452,75846,77901,76763,75100,71642,72388,73246,72571,72319
 "09003","Hartford, CT",1,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",20228,20005,20700,22057,23301,24076,25279,25834,25532,26051,26741,26067,25992,26666,27348,27205,27534,28299
 "09003","Hartford, CT",1,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",40113,39354,38857,39645,40133,41891,43649,42909,40903,41066,41609,43388,44011,47495,48500,47580,47930,48361
 "09003","Hartford, CT",1,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",6600,6493,6744,6612,6721,8173,8393,10105,9786,9218,9465,9751,9833,10913,11510,12062,12152,13096
 "09003","Hartford, CT",1,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",32549,32150,31641,32549,32348,33024,33081,34372,32101,31729,32175,33378,34846,35051,36023,35785,37106,36545
